codigo_comunidad;comunidad;name;year;precio;IPC;edad_media;mano_obra;precio_Acero;precio_Aluminio;precio_Cemento;precio_Ceramica;precio_Cobre;precio_Energía;precio_Ligantes;precio_Madera;num_hipotecas;num_inmigracion
11;extremadura;Extremadura;01/01/2004;7100;75682;4,08136E+16;31941;7357;7117;13427;12260;6893;17733;12628;15179;4831;10097
11;extremadura;Extremadura;01/04/2004;7350;77327;4,08136E+16;32514;9125;7211;13734;12408;8793;18245;13428;15218;5602;10904
11;extremadura;Extremadura;01/07/2004;7540;77091;4,09509E+14;32513;9282;7526;13728;12482;8193;19059;13695;15273;4373;11710
11;extremadura;Extremadura;01/10/2004;7810;78555;4,09509E+14;32956;10139;7735;13713;12575;8631;20314;13255;15319;4932;12516
11;extremadura;Extremadura;01/01/2005;8040;77669;4,10885E+16;3276;10177;7534;13922;12689;8666;19606;12534;15364;6058;13323
11;extremadura;Extremadura;01/04/2005;8390;79686;4,10885E+16;3346;9777;7875;14331;12849;9253;21880;17023;15556;6284;13910
11;extremadura;Extremadura;01/07/2005;8740;791;4,11823E+15;33403;9545;7681;14355;12953;10604;23285;19484;15591;5965;14496
11;extremadura;Extremadura;01/10/2005;8880;80826;4,11823E+15;33917;9852;7837;14438;13018;11929;25389;23403;15619;5719;15083
11;extremadura;Extremadura;01/01/2006;9050;80425;4,13304E+15;33916;9782;8687;14736;13323;13814;25360;23056;15722;6641;15670
11;extremadura;Extremadura;01/04/2006;9370;82262;4,13304E+15;34524;10160;8952;15632;13604;18383;25878;26087;15860;6739;16316
11;extremadura;Extremadura;01/07/2006;9570;81851;4,14617E+15;34523;10600;8866;15635;13768;21471;26053;25822;16007;6111;16961
11;extremadura;Extremadura;01/10/2006;9820;82549;4,14617E+15;34641;11028;8685;15654;13968;21002;23814;21955;16073;6508;17606
11;extremadura;Extremadura;01/01/2007;10100;82092;4,16124E+15;34581;10796;8846;16343;14313;15404;22915;20353;16381;7576;18252
11;extremadura;Extremadura;01/04/2007;10370;8422;4,16124E+15;35261;11550;8895;16942;14678;20292;23958;24441;16701;7543;19748
11;extremadura;Extremadura;01/07/2007;10500;83592;4,17178E+15;3520;11471;8654;16938;14712;20531;25892;28288;16870;7517;21245
11;extremadura;Extremadura;01/10/2007;10570;85686;4,17178E+15;3571;11052;7948;16849;14764;19879;26825;32004;17061;7255;22742
11;extremadura;Extremadura;01/01/2008;10640;85663;4,18404E+15;35861;10949;7755;16918;14834;16942;29123;31611;17247;6293;24238
11;extremadura;Extremadura;01/04/2008;10670;87741;4,18404E+15;36535;12335;8198;17221;15033;19472;30200;32321;17298;7146;24804
11;extremadura;Extremadura;01/07/2008;10660;88172;4,19549E+16;36783;14465;8430;17160;14988;18842;37265;41968;17341;5760;25371
11;extremadura;Extremadura;01/10/2008;10670;88486;4,19549E+16;36814;13274;7648;16939;14726;13057;29456;32450;17334;5122;25938
11;extremadura;Extremadura;01/01/2009;10640;86276;4,20845E+15;3616;11029;6287;17121;14629;8591;21798;20183;17354;5285;26504
11;extremadura;Extremadura;01/04/2009;10640;87401;4,20845E+15;36529;9833;6229;16638;14576;11798;22590;25403;17345;5346;27039
11;extremadura;Extremadura;01/07/2009;10470;86735;4,21961E+15;36373;9510;6433;16309;14544;13094;24981;33640;17277;4939;27574
11;extremadura;Extremadura;01/10/2009;10520;87835;4,21961E+15;36621;9548;6897;16298;14418;14870;25283;35023;17239;4620;28108
11;extremadura;Extremadura;01/01/2010;10160;87032;4,23427E+16;36464;9421;7655;16126;14327;18183;26699;38962;17250;4151;28643
11;extremadura;Extremadura;01/04/2010;10130;88743;4,23427E+16;36961;10486;8205;15934;14327;20366;28622;44638;17243;5300;29083
11;extremadura;Extremadura;01/07/2010;9940;88398;4,24832E+14;3696;10516;7704;15716;14331;18502;28643;43654;17249;4733;29524
11;extremadura;Extremadura;01/10/2010;9970;89815;4,24832E+14;3737;10684;7917;15503;14268;20960;28313;42363;17276;4456;29964
11;extremadura;Extremadura;01/01/2011;10010;90016;4,26321E+15;37496;11121;8414;15447;14280;24737;30715;46173;17348;4429;30404
11;extremadura;Extremadura;01/04/2011;10050;92115;4,26321E+15;38136;11892;8130;15556;14321;24053;34081;54266;17434;3239;30565
11;extremadura;Extremadura;01/07/2011;9930;91093;4,27898E+15;37941;12168;7923;15658;14255;24495;33478;54235;17417;2423;30726
11;extremadura;Extremadura;01/10/2011;9740;9248;4,27898E+15;38297;12053;8036;15852;14239;21453;33423;55991;17455;2339;30886
11;extremadura;Extremadura;01/01/2012;9530;91579;4,29335E+16;3810;11670;8016;16074;14238;23287;36679;60002;17459;1975;31047
11;extremadura;Extremadura;01/04/2012;9370;93991;4,29335E+16;38816;11703;7922;16036;14259;22708;37057;63074;17475;1938;30806
11;extremadura;Extremadura;01/07/2012;9130;93121;4,30425E+15;38651;11549;7552;16348;14272;23121;35076;57085;17492;1697;30565
11;extremadura;Extremadura;01/10/2012;9100;95508;4,30425E+15;39445;11168;7491;16522;14237;23409;36203;60005;17485;1751;30324
11;extremadura;Extremadura;01/01/2013;8980;94043;4,32235E+16;39017;11185;7369;16130;14215;24072;35073;52739;17545;1721;30083
11;extremadura;Extremadura;01/04/2013;8730;95272;4,32235E+16;39315;10874;7211;16631;14158;22698;34522;55771;17593;1464;29178
11;extremadura;Extremadura;01/07/2013;8640;94717;4,33984E+16;39253;10594;7016;16784;14208;21121;34788;53995;17601;1132;28272
11;extremadura;Extremadura;01/10/2013;8730;95256;4,33984E+16;3943;10698;6918;16676;14352;21014;34837;54121;17624;993;27367
11;extremadura;Extremadura;01/01/2014;8620;93915;4,35818E+15;39083;10584;6794;16279;14213;21279;33485;52112;17700;1424;26462
11;extremadura;Extremadura;01/04/2014;8590;95125;4,35818E+15;39439;10525;6837;16112;14337;19472;32937;52149;17782;1534;25742
11;extremadura;Extremadura;01/07/2014;8370;93763;4,37493E+15;39141;10445;7205;16056;14487;20865;34449;52703;17848;1258;25022
11;extremadura;Extremadura;01/10/2014;8230;94982;4,37493E+15;39399;10470;7729;16334;14550;21211;34009;51631;17817;1309;24303
11;extremadura;Extremadura;01/01/2015;8240;92508;4,39417E+15;38646;10193;7919;16536;14539;20210;29293;40965;17882;1293;23583
11;extremadura;Extremadura;01/04/2015;8180;94196;4,39417E+15;39228;10220;8187;16452;14533;22179;31135;41412;18068;1535;23440
11;extremadura;Extremadura;01/07/2015;8110;93479;4,40895E+16;39165;10132;7731;16355;14527;20017;31363;42686;18141;1576;23296
11;extremadura;Extremadura;01/10/2015;8120;93859;4,40895E+16;39164;9489;7352;16311;14514;18832;28493;33187;18129;1361;23152
11;extremadura;Extremadura;01/01/2016;8120;91988;4,42633E+15;38553;9089;7214;16339;14537;16869;25248;28684;18207;1705;23009
11;extremadura;Extremadura;01/04/2016;8010;93215;4,42633E+15;38877;9325;7128;16416;14360;17327;25211;28185;18386;1702;22592
11;extremadura;Extremadura;01/07/2016;8050;93005;4,44497E+15;38969;10233;7193;16472;14410;18077;27995;35216;18445;1585;22176
11;extremadura;Extremadura;01/10/2016;8040;94438;4,44497E+15;39392;9901;7230;16499;14366;17259;29515;37860;18460;1613;21759
11;extremadura;Extremadura;01/01/2017;8060;94616;4,46325E+14;39527;10804;7554;16367;14370;20897;32580;45171;18455;1791;21342
11;extremadura;Extremadura;01/04/2017;8070;95124;4,46325E+14;3972;10977;7915;16097;14354;20833;30211;43765;18526;1713;21325
11;extremadura;Extremadura;01/07/2017;8060;94132;4,478E+15;39482;10838;7786;16091;14479;21009;29093;42093;18542;1484;21308
11;extremadura;Extremadura;01/10/2017;7990;95687;4,478E+15;39918;11387;7814;16112;14481;23082;30826;44887;18535;1431;21291
11;extremadura;Extremadura;01/01/2018;8040;94829;4,49697E+16;39721;11815;8054;16012;14520;22103;31917;46222;18590;1566;21274
11;extremadura;Extremadura;01/04/2018;7900;96117;4,49697E+16;40085;11918;7917;16252;14515;21567;31110;47065;18544;1847;21486
11;extremadura;Extremadura;01/07/2018;8010;96125;4,51287E+15;40236;11815;8396;16244;14547;21142;34394;55238;18633;1921;21697
11;extremadura;Extremadura;01/10/2018;8050;97862;4,51287E+15;40685;11934;8159;16168;14543;20921;35601;57609;18634;1467;21908
11;extremadura;Extremadura;01/01/2019;8070;95734;4,53258E+15;40052;11755;8039;16364;14604;20441;33011;49887;18687;1981;22120
11;extremadura;Extremadura;01/04/2019;8060;97603;4,53258E+15;40604;11664;7901;16437;14736;22044;34134;57218;18803;2045;22562
11;extremadura;Extremadura;01/07/2019;8150;9638;4,54793E+15;40417;11359;7928;16469;14785;20644;33469;54174;18858;1490;23004
11;extremadura;Extremadura;01/10/2019;8210;98005;4,54793E+15;40731;10997;7734;16422;14835;20222;33387;50285;18909;1771;23446
11;extremadura;Extremadura;01/01/2020;8250;96723;4,5657E+15;40426;10985;7837;16548;14838;20645;34564;47139;18943;2250;23888
11;extremadura;Extremadura;01/04/2020;8290;96908;4,5657E+15;40357;10832;7526;16613;15062;18528;27389;43547;18976;1474;23962
11;extremadura;Extremadura;01/07/2020;8320;96084;4,57682E+15;40205;10477;7321;16493;15221;20712;29080;45249;19001;1875;24035
11;extremadura;Extremadura;01/10/2020;8310;97457;4,57682E+15;40451;10697;7516;16503;15229;21268;29005;50751;19028;1980;24108
11;extremadura;Extremadura;01/01/2021;8320;97293;4,58988E+15;40584;11880;7753;16595;15235;24083;32594;51014;19055;2322;24182
11;extremadura;Extremadura;01/04/2021;8300;99272;4,58988E+15;41122;12803;8173;16593;15197;28613;34780;57701;19377;2514;24216
11;extremadura;Extremadura;01/07/2021;8380;99036;4,60664E+15;41188;15445;9155;16685;15278;28830;37722;62714;20122;2438;24250
11;extremadura;Extremadura;01/10/2021;8390;102954;4,60664E+15;42291;16056;10610;16844;15918;30916;44256;68130;20489;2121;24285
11;extremadura;Extremadura;01/01/2022;8330;103627;4,62071E+15;42692;16897;11247;18123;18552;30852;46977;68574;21025;2379;24319
12;galicia;Galicia;01/01/2003;8870;72115;4,37046E+15;3130;7199;7258;13499;12274;5582;20170;14539;15074;11761;48189
12;galicia;Galicia;01/04/2003;9090;73446;4,37046E+15;31754;7307;7283;13437;12272;5276;19409;15257;15072;12201;49150
12;galicia;Galicia;01/07/2003;9310;72871;4,38456E+15;31592;7244;7048;13246;12260;5412;18653;15178;15126;13108;50112
12;galicia;Galicia;01/10/2003;9490;7407;4,38456E+15;31996;7174;7054;13312;12244;5905;18173;14452;15129;15294;51073
12;galicia;Galicia;01/01/2004;9670;737;4,39887E+14;31941;7357;7117;13427;12260;6893;17733;12628;15179;17498;52034
12;galicia;Galicia;01/04/2004;10020;75318;4,39887E+14;32514;9125;7211;13734;12408;8793;18245;13428;15218;16155;54412
12;galicia;Galicia;01/07/2004;10410;75213;4,41373E+15;32513;9282;7526;13728;12482;8193;19059;13695;15273;14577;56789
12;galicia;Galicia;01/10/2004;10790;76793;4,41373E+15;32956;10139;7735;13713;12575;8631;20314;13255;15319;14989;59166
12;galicia;Galicia;01/01/2005;11090;75961;4,42856E+15;3276;10177;7534;13922;12689;8666;19606;12534;15364;15981;61544
12;galicia;Galicia;01/04/2005;11400;77916;4,42856E+15;3346;9777;7875;14331;12849;9253;21880;17023;15556;15736;62456
12;galicia;Galicia;01/07/2005;11730;77657;4,44133E+15;33403;9545;7681;14355;12953;10604;23285;19484;15591;15539;63368
12;galicia;Galicia;01/10/2005;12040;79517;4,44133E+15;33917;9852;7837;14438;13018;11929;25389;23403;15619;15331;64280
12;galicia;Galicia;01/01/2006;12340;79108;4,45739E+15;33916;9782;8687;14736;13323;13814;25360;23056;15722;16602;65192
12;galicia;Galicia;01/04/2006;12770;81038;4,45739E+15;34524;10160;8952;15632;13604;18383;25878;26087;15860;16164;66885
12;galicia;Galicia;01/07/2006;13040;80754;4,47153E+16;34523;10600;8866;15635;13768;21471;26053;25822;16007;14114;68578
12;galicia;Galicia;01/10/2006;13430;81389;4,47153E+16;34641;11028;8685;15654;13968;21002;23814;21955;16073;14747;70270
12;galicia;Galicia;01/01/2007;13790;80779;4,48471E+15;34581;10796;8846;16343;14313;15404;22915;20353;16381;16580;71963
12;galicia;Galicia;01/04/2007;14220;8262;4,48471E+15;35261;11550;8895;16942;14678;20292;23958;24441;16701;15770;75011
12;galicia;Galicia;01/07/2007;14520;82256;4,49679E+15;3520;11471;8654;16938;14712;20531;25892;28288;16870;15014;78058
12;galicia;Galicia;01/10/2007;14890;84122;4,49679E+15;3571;11052;7948;16849;14764;19879;26825;32004;17061;14594;81106
12;galicia;Galicia;01/01/2008;15040;84304;4,50892E+15;35861;10949;7755;16918;14834;16942;29123;31611;17247;14911;84154
12;galicia;Galicia;01/04/2008;14960;86254;4,50892E+15;36535;12335;8198;17221;15033;19472;30200;32321;17298;15039;86293
12;galicia;Galicia;01/07/2008;14960;86891;4,51984E+15;36783;14465;8430;17160;14988;18842;37265;41968;17341;12431;88432
12;galicia;Galicia;01/10/2008;14850;87128;4,51984E+15;36814;13274;7648;16939;14726;13057;29456;32450;17334;12373;90571
12;galicia;Galicia;01/01/2009;14800;84702;4,53247E+16;3616;11029;6287;17121;14629;8591;21798;20183;17354;13224;92710
12;galicia;Galicia;01/04/2009;14720;85746;4,53247E+16;36529;9833;6229;16638;14576;11798;22590;25403;17345;13811;93104
12;galicia;Galicia;01/07/2009;14340;85317;4,54499E+15;36373;9510;6433;16309;14544;13094;24981;33640;17277;14462;93498
12;galicia;Galicia;01/10/2009;14330;86391;4,54499E+15;36621;9548;6897;16298;14418;14870;25283;35023;17239;12483;93892
12;galicia;Galicia;01/01/2010;14130;85679;4,55911E+15;36464;9421;7655;16126;14327;18183;26699;38962;17250;14379;94286
12;galicia;Galicia;01/04/2010;14040;87174;4,55911E+15;36961;10486;8205;15934;14327;20366;28622;44638;17243;14301;94299
12;galicia;Galicia;01/07/2010;14010;8702;4,57393E+15;3696;10516;7704;15716;14331;18502;28643;43654;17249;12184;94312
12;galicia;Galicia;01/10/2010;14040;88477;4,57393E+15;3737;10684;7917;15503;14268;20960;28313;42363;17276;11690;94325
12;galicia;Galicia;01/01/2011;13950;88572;4,58825E+15;37496;11121;8414;15447;14280;24737;30715;46173;17348;11969;94338
12;galicia;Galicia;01/04/2011;13770;90599;4,58825E+15;38136;11892;8130;15556;14321;24053;34081;54266;17434;8012;94505
12;galicia;Galicia;01/07/2011;13890;89883;4,60375E+16;37941;12168;7923;15658;14255;24495;33478;54235;17417;7393;94672
12;galicia;Galicia;01/10/2011;13670;91322;4,60375E+16;38297;12053;8036;15852;14239;21453;33423;55991;17455;6965;94840
12;galicia;Galicia;01/01/2012;13440;90539;4,61877E+15;3810;11670;8016;16074;14238;23287;36679;60002;17459;5948;95007
12;galicia;Galicia;01/04/2012;13010;92454;4,61877E+15;38816;11703;7922;16036;14259;22708;37057;63074;17475;5238;94222
12;galicia;Galicia;01/07/2012;12680;91715;4,63191E+16;38651;11549;7552;16348;14272;23121;35076;57085;17492;5402;93437
12;galicia;Galicia;01/10/2012;12410;94323;4,63191E+16;39445;11168;7491;16522;14237;23409;36203;60005;17485;4412;92652
12;galicia;Galicia;01/01/2013;12120;92805;4,64952E+15;39017;11185;7369;16130;14215;24072;35073;52739;17545;5222;91867
12;galicia;Galicia;01/04/2013;11880;93682;4,64952E+15;39315;10874;7211;16631;14158;22698;34522;55771;17593;3322;88997
12;galicia;Galicia;01/07/2013;11800;93488;4,66719E+15;39253;10594;7016;16784;14208;21121;34788;53995;17601;2869;86126
12;galicia;Galicia;01/10/2013;11550;9438;4,66719E+15;3943;10698;6918;16676;14352;21014;34837;54121;17624;4573;83256
12;galicia;Galicia;01/01/2014;11230;93222;4,68499E+15;39083;10584;6794;16279;14213;21279;33485;52112;17700;3496;80386
12;galicia;Galicia;01/04/2014;11050;9419;4,68499E+15;39439;10525;6837;16112;14337;19472;32937;52149;17782;3239;78609
12;galicia;Galicia;01/07/2014;11070;93324;4,70332E+15;39141;10445;7205;16056;14487;20865;34449;52703;17848;3963;76832
12;galicia;Galicia;01/10/2014;11060;94414;4,70332E+15;39399;10470;7729;16334;14550;21211;34009;51631;17817;3536;75055
12;galicia;Galicia;01/01/2015;10920;91909;4,72177E+15;38646;10193;7919;16536;14539;20210;29293;40965;17882;4049;73278
12;galicia;Galicia;01/04/2015;11130;93451;4,72177E+15;39228;10220;8187;16452;14533;22179;31135;41412;18068;3776;72567
12;galicia;Galicia;01/07/2015;10880;932;4,73701E+15;39165;10132;7731;16355;14527;20017;31363;42686;18141;4067;71856
12;galicia;Galicia;01/10/2015;10820;93458;4,73701E+15;39164;9489;7352;16311;14514;18832;28493;33187;18129;3631;71145
12;galicia;Galicia;01/01/2016;10640;91464;4,75411E+16;38553;9089;7214;16339;14537;16869;25248;28684;18207;3653;70434
12;galicia;Galicia;01/04/2016;10730;92327;4,75411E+16;38877;9325;7128;16416;14360;17327;25211;28185;18386;4185;70282
12;galicia;Galicia;01/07/2016;10590;92473;4,76981E+15;38969;10233;7193;16472;14410;18077;27995;35216;18445;3405;70129
12;galicia;Galicia;01/10/2016;10710;94186;4,76981E+15;39392;9901;7230;16499;14366;17259;29515;37860;18460;3776;69976
12;galicia;Galicia;01/01/2017;10620;94346;4,78569E+15;39527;10804;7554;16367;14370;20897;32580;45171;18455;4361;69824
12;galicia;Galicia;01/04/2017;10630;94869;4,78569E+15;3972;10977;7915;16097;14354;20833;30211;43765;18526;4134;70944
12;galicia;Galicia;01/07/2017;10620;94067;4,80068E+15;39482;10838;7786;16091;14479;21009;29093;42093;18542;4019;72064
12;galicia;Galicia;01/10/2017;10840;95604;4,80068E+15;39918;11387;7814;16112;14481;23082;30826;44887;18535;3600;73185
12;galicia;Galicia;01/01/2018;10770;94893;4,81611E+15;39721;11815;8054;16012;14520;22103;31917;46222;18590;4610;74305
12;galicia;Galicia;01/04/2018;10840;95968;4,81611E+15;40085;11918;7917;16252;14515;21567;31110;47065;18544;4398;76106
12;galicia;Galicia;01/07/2018;10790;96263;4,82883E+15;40236;11815;8396;16244;14547;21142;34394;55238;18633;4304;77908
12;galicia;Galicia;01/10/2018;10790;97806;4,82883E+15;40685;11934;8159;16168;14543;20921;35601;57609;18634;3526;79709
12;galicia;Galicia;01/01/2019;10690;95669;4,84457E+15;40052;11755;8039;16364;14604;20441;33011;49887;18687;4210;81510
12;galicia;Galicia;01/04/2019;10790;97266;4,84457E+15;40604;11664;7901;16437;14736;22044;34134;57218;18803;4388;84104
12;galicia;Galicia;01/07/2019;10760;96713;4,85983E+15;40417;11359;7928;16469;14785;20644;33469;54174;18858;3841;86698
12;galicia;Galicia;01/10/2019;10730;9769;4,85983E+15;40731;10997;7734;16422;14835;20222;33387;50285;18909;3647;89291
12;galicia;Galicia;01/01/2020;10640;96809;4,87437E+15;40426;10985;7837;16548;14838;20645;34564;47139;18943;4765;91885
12;galicia;Galicia;01/04/2020;10620;96344;4,87437E+15;40357;10832;7526;16613;15062;18528;27389;43547;18976;3870;92182
12;galicia;Galicia;01/07/2020;10690;96019;4,88823E+15;40205;10477;7321;16493;15221;20712;29080;45249;19001;3604;92478
12;galicia;Galicia;01/10/2020;10790;97003;4,88823E+15;40451;10697;7516;16503;15229;21268;29005;50751;19028;4245;92774
12;galicia;Galicia;01/01/2021;10900;97183;4,90468E+15;40584;11880;7753;16595;15235;24083;32594;51014;19055;5210;93071
12;galicia;Galicia;01/04/2021;11000;98972;4,90468E+15;41122;12803;8173;16593;15197;28613;34780;57701;19377;4883;93851
12;galicia;Galicia;01/07/2021;11090;99396;4,9226E+15;41188;15445;9155;16685;15278;28830;37722;62714;20122;5065;94631
12;galicia;Galicia;01/10/2021;11200;102549;4,9226E+15;42291;16056;10610;16844;15918;30916;44256;68130;20489;5192;95411
12;galicia;Galicia;01/01/2022;11350;103762;4,93642E+14;42692;16897;11247;18123;18552;30852;46977;68574;21025;5372;96191
4;islas-baleares;Islas Baleares;01/01/2003;14850;7249;3,89088E+14;3130;7199;7258;13499;12274;5582;20170;14539;15074;9319;105165
4;islas-baleares;Islas Baleares;01/04/2003;15290;73458;3,89088E+14;31754;7307;7283;13437;12272;5276;19409;15257;15072;9664;106012
4;islas-baleares;Islas Baleares;01/07/2003;15830;73532;3,89246E+15;31592;7244;7048;13246;12260;5412;18653;15178;15126;9409;106860
4;islas-baleares;Islas Baleares;01/10/2003;16250;73785;3,89246E+15;31996;7174;7054;13312;12244;5905;18173;14452;15129;8965;107707
4;islas-baleares;Islas Baleares;01/01/2004;16790;73761;3,89537E+15;31941;7357;7117;13427;12260;6893;17733;12628;15179;10821;108554
4;islas-baleares;Islas Baleares;01/04/2004;17380;75071;3,89537E+15;32514;9125;7211;13734;12408;8793;18245;13428;15218;10756;113510
4;islas-baleares;Islas Baleares;01/07/2004;18050;75738;3,90269E+15;32513;9282;7526;13728;12482;8193;19059;13695;15273;11573;118466
4;islas-baleares;Islas Baleares;01/10/2004;18620;76153;3,90269E+15;32956;10139;7735;13713;12575;8631;20314;13255;15319;10370;123422
4;islas-baleares;Islas Baleares;01/01/2005;19260;76148;3,90823E+14;3276;10177;7534;13922;12689;8666;19606;12534;15364;14558;128378
4;islas-baleares;Islas Baleares;01/04/2005;20010;77473;3,90823E+14;3346;9777;7875;14331;12849;9253;21880;17023;15556;13988;130998
4;islas-baleares;Islas Baleares;01/07/2005;20730;78047;3,91125E+15;33403;9545;7681;14355;12953;10604;23285;19484;15591;12785;133618
4;islas-baleares;Islas Baleares;01/10/2005;21390;78653;3,91125E+15;33917;9852;7837;14438;13018;11929;25389;23403;15619;12230;136237
4;islas-baleares;Islas Baleares;01/01/2006;22020;79052;3,91718E+16;33916;9782;8687;14736;13323;13814;25360;23056;15722;15788;138857
4;islas-baleares;Islas Baleares;01/04/2006;22650;80334;3,91718E+16;34524;10160;8952;15632;13604;18383;25878;26087;15860;14204;143909
4;islas-baleares;Islas Baleares;01/07/2006;23330;81083;3,92123E+16;34523;10600;8866;15635;13768;21471;26053;25822;16007;13041;148962
4;islas-baleares;Islas Baleares;01/10/2006;24020;80687;3,92123E+16;34641;11028;8685;15654;13968;21002;23814;21955;16073;12430;154014
4;islas-baleares;Islas Baleares;01/01/2007;24800;81008;3,92323E+15;34581;10796;8846;16343;14313;15404;22915;20353;16381;14252;159066
4;islas-baleares;Islas Baleares;01/04/2007;25530;82285;3,92323E+15;35261;11550;8895;16942;14678;20292;23958;24441;16701;14625;165776
4;islas-baleares;Islas Baleares;01/07/2007;26250;82856;3,92649E+16;3520;11471;8654;16938;14712;20531;25892;28288;16870;12116;172485
4;islas-baleares;Islas Baleares;01/10/2007;26780;83299;3,92649E+16;3571;11052;7948;16849;14764;19879;26825;32004;17061;11756;179194
4;islas-baleares;Islas Baleares;01/01/2008;27110;84116;3,93027E+15;35861;10949;7755;16918;14834;16942;29123;31611;17247;9430;185904
4;islas-baleares;Islas Baleares;01/04/2008;27290;85581;3,93027E+15;36535;12335;8198;17221;15033;19472;30200;32321;17298;8567;188219
4;islas-baleares;Islas Baleares;01/07/2008;27340;86883;3,93442E+15;36783;14465;8430;17160;14988;18842;37265;41968;17341;7819;190534
4;islas-baleares;Islas Baleares;01/10/2008;27000;86296;3,93442E+15;36814;13274;7648;16939;14726;13057;29456;32450;17334;6168;192849
4;islas-baleares;Islas Baleares;01/01/2009;26510;84803;3,94047E+15;3616;11029;6287;17121;14629;8591;21798;20183;17354;6491;195164
4;islas-baleares;Islas Baleares;01/04/2009;26090;8548;3,94047E+15;36529;9833;6229;16638;14576;11798;22590;25403;17345;7495;195773
4;islas-baleares;Islas Baleares;01/07/2009;25640;85903;3,95016E+16;36373;9510;6433;16309;14544;13094;24981;33640;17277;7596;196382
4;islas-baleares;Islas Baleares;01/10/2009;25120;85773;3,95016E+16;36621;9548;6897;16298;14418;14870;25283;35023;17239;6550;196990
4;islas-baleares;Islas Baleares;01/01/2010;24610;85842;3,96405E+15;36464;9421;7655;16126;14327;18183;26699;38962;17250;6788;197599
4;islas-baleares;Islas Baleares;01/04/2010;24570;86723;3,96405E+15;36961;10486;8205;15934;14327;20366;28622;44638;17243;6579;197553
4;islas-baleares;Islas Baleares;01/07/2010;24200;87445;3,98005E+16;3696;10516;7704;15716;14331;18502;28643;43654;17249;7414;197506
4;islas-baleares;Islas Baleares;01/10/2010;23950;87427;3,98005E+16;3737;10684;7917;15503;14268;20960;28313;42363;17276;4670;197460
4;islas-baleares;Islas Baleares;01/01/2011;23690;88198;3,99442E+15;37496;11121;8414;15447;14280;24737;30715;46173;17348;5756;197414
4;islas-baleares;Islas Baleares;01/04/2011;23570;89687;3,99442E+15;38136;11892;8130;15556;14321;24053;34081;54266;17434;4545;197114
4;islas-baleares;Islas Baleares;01/07/2011;23480;89739;4,01028E+15;37941;12168;7923;15658;14255;24495;33478;54235;17417;4526;196814
4;islas-baleares;Islas Baleares;01/10/2011;23110;90002;4,01028E+15;38297;12053;8036;15852;14239;21453;33423;55991;17455;3251;196513
4;islas-baleares;Islas Baleares;01/01/2012;22610;90041;4,02596E+15;3810;11670;8016;16074;14238;23287;36679;60002;17459;3695;196213
4;islas-baleares;Islas Baleares;01/04/2012;22060;91478;4,02596E+15;38816;11703;7922;16036;14259;22708;37057;63074;17475;3726;191438
4;islas-baleares;Islas Baleares;01/07/2012;21190;91749;4,03865E+16;38651;11549;7552;16348;14272;23121;35076;57085;17492;3636;186664
4;islas-baleares;Islas Baleares;01/10/2012;21170;9337;4,03865E+16;39445;11168;7491;16522;14237;23409;36203;60005;17485;2818;181889
4;islas-baleares;Islas Baleares;01/01/2013;20490;92526;4,05227E+15;39017;11185;7369;16130;14215;24072;35073;52739;17545;2757;177114
4;islas-baleares;Islas Baleares;01/04/2013;20130;93019;4,05227E+15;39315;10874;7211;16631;14158;22698;34522;55771;17593;2625;171924
4;islas-baleares;Islas Baleares;01/07/2013;19860;9345;4,06746E+15;39253;10594;7016;16784;14208;21121;34788;53995;17601;1890;166734
4;islas-baleares;Islas Baleares;01/10/2013;19650;93323;4,06746E+15;3943;10698;6918;16676;14352;21014;34837;54121;17624;2237;161543
4;islas-baleares;Islas Baleares;01/01/2014;19310;92995;4,08263E+16;39083;10584;6794;16279;14213;21279;33485;52112;17700;2288;156353
4;islas-baleares;Islas Baleares;01/04/2014;19380;93614;4,08263E+16;39439;10525;6837;16112;14337;19472;32937;52149;17782;2226;154107
4;islas-baleares;Islas Baleares;01/07/2014;19350;93528;4,0975E+15;39141;10445;7205;16056;14487;20865;34449;52703;17848;2374;151862
4;islas-baleares;Islas Baleares;01/10/2014;19390;93488;4,0975E+15;39399;10470;7729;16334;14550;21211;34009;51631;17817;2138;149616
4;islas-baleares;Islas Baleares;01/01/2015;19460;91999;4,11059E+13;38646;10193;7919;16536;14539;20210;29293;40965;17882;2619;147370
4;islas-baleares;Islas Baleares;01/04/2015;19530;9341;4,11059E+13;39228;10220;8187;16452;14533;22179;31135;41412;18068;2684;146240
4;islas-baleares;Islas Baleares;01/07/2015;19300;94128;4,12223E+15;39165;10132;7731;16355;14527;20017;31363;42686;18141;3630;145111
4;islas-baleares;Islas Baleares;01/10/2015;19690;93298;4,12223E+15;39164;9489;7352;16311;14514;18832;28493;33187;18129;3071;143982
4;islas-baleares;Islas Baleares;01/01/2016;19990;91951;4,13445E+15;38553;9089;7214;16339;14537;16869;25248;28684;18207;2809;142852
4;islas-baleares;Islas Baleares;01/04/2016;19950;92604;4,13445E+15;38877;9325;7128;16416;14360;17327;25211;28185;18386;4027;142147
4;islas-baleares;Islas Baleares;01/07/2016;19890;93499;4,14586E+15;38969;10233;7193;16472;14410;18077;27995;35216;18445;3370;141442
4;islas-baleares;Islas Baleares;01/10/2016;19580;93941;4,14586E+15;39392;9901;7230;16499;14366;17259;29515;37860;18460;2910;140736
